id,predicted_price
2781320100,311057.11284775316
3421069120,442433.0710338465
7852030320,485394.54432620056
5316101075,2347416.5873838966
5309100750,539939.3829967406
629000730,695285.584437346
511700170,276863.41573181574
1562100030,551287.5917500356
2489200230,526782.0201031732
524069116,532764.7223676619
5315100737,1055693.308438867
1868900675,845586.1986755849
1608000120,348651.05554962537
705700240,336350.5234399208
7575600610,258960.8009457888
1778500015,712518.0595895925
5423500240,207087.51738039075
6713700025,330297.8897340217
2734100734,271794.39595020795
301402280,189512.95994934067
2113700205,277596.0443668026
4114601570,2295216.0933993757
3332000615,368222.25208770396
3630050180,351018.50383608293
6852700520,529712.7936599661
6870310010,686416.7007962955
6163900981,303562.9835511722
393000142,381323.7932198933
1771100130,320144.0813603595
1442860160,405474.34561620344
9191200435,556998.108006313
6788200800,1091274.187388497
1115300070,660507.3514670494
3176600105,707388.4547991622
2770604665,580966.3153990264
5469500580,400016.93777216395
5680000545,534302.4682930266
3424089119,521061.3270624015
1328300180,325564.13412281865
1773100922,316446.6895625359
4123830480,330436.8043290732
9808610190,1024851.2555159263
4250200140,281276.8147033699
4217402115,2681565.318284801
3831250350,364278.6054229754
2397101055,745474.7612770033
6817850110,834485.6367647954
7526800200,630682.0891006534
7853370100,611897.9915986968
2523089025,898801.7893633561
9476200680,245716.94120223902
5714200140,421359.21252491605
3575304895,569853.651606106
263000018,398122.24738992844
8080400177,565297.3654591067
6450304130,330109.46111792116
514500090,565153.8199864693
9477000300,435013.34617799363
853600310,1484184.056875915
1951600240,191229.02188821172
1099900120,336766.70975909807
5323100120,548628.7847439585
1223089016,418561.65054644534
522059172,253716.97606992774
1930300190,717151.2325542143
9542840410,304369.84243556793
8665050530,492755.286908085
5592900205,344839.68423691066
5450300010,624696.8171627787
2459960030,338598.18241807073
3331500455,632741.9735547976
3432500705,397618.5791049482
3702900165,343162.1269882309
5249803550,510001.3807294792
626049058,469969.4843928966
1788900380,188276.78136957932
8075400360,225522.16157147186
9113200250,745490.1467765814
2738640040,732092.1484941045
7821200307,455993.3761706623
3530440140,221458.30975992075
3582700130,437784.24347173
9276200569,746663.8522304078
7197800020,582076.4877263403
686200490,533380.6910796966
3501600100,387103.6835027682
6383000690,626834.18791891
7604400150,358463.7555971288
5249801411,662947.6917958546
2607720420,458032.09290297684
9561100010,418744.3602364931
1796370590,259567.9627929102
4077800593,395514.5201438901
854000165,252182.56179385542
5536100010,819528.1359495925
4188000670,821968.5833688222
31000165,1265347.1045946376
662350050,867130.754670668
4137000280,266470.42005139746
6169901130,973959.3179072902
1953400510,232624.6977165202
7518506716,966995.7912964254
1552520010,359906.43416313553
7955080270,318564.8769593309
9212900100,564592.1836895336
3438500798,315979.87905990216
7899800890,204378.08875351056
4319200605,436769.7801081062
1329300480,367670.17551360186
8935100100,802521.2307591046
5016001260,383664.4145311273
4337600280,273512.2458269338
1446401220,196706.14157816133
7135521530,611181.1049813319
6888900115,279572.3552604835
2413301070,289621.27667381807
345700040,292951.47773419187
5566100145,448842.75373929925
7634800070,361375.0428455707
9346910500,642323.3587783948
3529300060,309436.2969779673
8128600060,1192466.9605551623
8572900275,209173.59224935764
4139420590,1361609.0432000144
9274200322,565439.4074334344
1472700200,592783.9178135365
8820903380,476335.14765087137
8563010130,855529.6818077362
8965450110,898352.7999053238
9274204230,534526.5904420011
8165501700,333132.0348625119
2193340260,530753.2073534495
1860600290,927835.0251278393
1222000055,197059.4376616782
2492200280,463241.3585365192
2488200455,381765.5918100978
809001520,1076199.2133561694
1796361140,242632.9142742236
6398000011,658228.3094791148
6813600365,584763.6190159639
7504100920,823334.9529077208
8835770330,611760.4555275746
524059322,876699.8479168456
4307330280,375652.42965599115
1245002952,1110303.2172291407
2021069059,250643.8047419842
5700000595,670459.8136583449
3629970930,749435.8387542714
3336002215,257018.26007916295
5100401060,636440.4414921155
3278600750,247140.59205487653
1126069045,1186103.6217696953
7568700175,309285.4330528926
452001475,477082.2074476532
9283800230,444632.5158531835
1737300130,559689.997087731
6189600040,525568.8819493584
3679400025,481169.2289687131
1096100010,306862.5703927493
9513900050,237360.29872453708
5452800645,766743.7042861672
273800100,237705.81521416883
7228500037,449353.9128173896
808300090,482774.07213808736
2493200215,582715.7418530193
5035300255,732048.0785507883
3380900160,381952.8895892992
3630000130,424571.8378025279
7300400670,292544.71228967607
6798100070,363617.9425128526
8078400010,565407.6505810132
5566100060,517033.122121592
2768200212,508907.2227846845
4035900060,549190.5951108892
9460000110,380268.5298258873
7199320190,598269.1226904443
2225039081,508504.3747300953
9512200050,515201.2725223146
2634500085,332039.7300965131
3654800200,265266.96109345305
2724079090,1255662.4047319326
2597520720,842065.0654557947
3034200426,398163.1676348605
984000130,294566.9945526871
7852020670,407025.3584746301
7923500060,742642.261091182
2310030510,273455.8729170914
2205500540,479157.6166517223
2493200015,447968.858140463
7853361420,567580.5065327764
5652600605,587370.6001121912
5285200020,289400.2350469387
9406530150,362161.0166961553
5706300020,484166.8840998685
3278602490,399557.98809263826
7197000100,508950.29459554754
4447300008,596957.9016082274
7899800045,232078.91711151975
9250900095,328731.94319851144
9268851740,663566.0586802464
8682261440,507465.41283969436
7284900385,883633.6914309538
8079040300,412014.3209361327
2225300585,406995.375239289
3223039013,480126.762201829
2013801350,258470.81331865114
4055701110,740522.9664713518
3578401770,433645.6454696235
4046500720,577700.396838024
6145601745,337966.0408896773
5207200195,663684.3718295473
1972201856,549449.6018125232
7212680080,256453.5788241013
7277100510,607768.2455332155
522079022,528881.5840023044
5605000440,893746.2389568909
6632300230,348813.79444271314
8815400165,652350.2894925784
6708200320,497797.35941423895
2426059076,568960.0007952524
3260200200,579116.0049268203
2770601741,473558.16665067046
4338800500,236695.80237947596
9201000320,724193.9550634378
7655900038,327447.8540020789
3625059140,546131.85187135
4222310010,173663.5263631835
2114700115,336206.7165760769
3291800710,344313.5248365367
9406590010,373227.24221786624
3025059124,1970538.3271424084
7972601250,394360.38600289717
930000470,1004811.4465587822
6690500060,527708.5331623111
16000015,194094.37129051724
5693501102,565998.2076789951
8079040490,457831.9196432431
7225000155,370895.978699478
8819900170,807637.3183184449
7972601270,332185.27524543204
1224069074,803939.2026740966
5126900321,375982.4668645894
3438501860,268263.4393007826
2822069080,420862.3100937281
1656600310,553533.4728056274
3856900507,1193433.9901568366
1626069139,517757.22167057224
2524049257,1314594.2750622511
3904960150,553554.3970489942
7214820610,453058.71970926033
7977201845,626043.3251981545
2428100080,842243.9097947478
2202500135,446197.6785296659
1523550220,675093.4733915142
2313900610,461316.0320023465
4123840050,389135.4186995795
2125059124,1456756.7443693618
1225039067,470635.6681968978
6431500283,460926.46564026456
2473380010,300572.8793579354
5694501195,404250.89399320015
2881700046,363656.5495989405
6837820330,322106.1415104094
2337300370,197582.91205748083
3876540630,231154.33233639365
626059317,338891.9183557481
3374500520,360091.98999863386
7228501903,379428.3071832075
4019300051,472927.0233436432
4232902615,580822.4566511672
3546000090,255496.93467630085
8127700215,739692.5488249721
3438501100,301691.05272591586
1769600066,712368.2757552308
8146100610,708008.9176189888
3052700695,601363.4146240834
7954310210,599151.6719056697
3761700053,1006288.2858803712
1320069179,321667.594334726
1331900410,805493.7997788406
7303100210,340675.0463113978
2464400285,522160.41132393456
6163901150,376243.18020971393
8955800045,312729.0908177349
2314300200,398042.2195246118
9528104360,405769.83846951596
4177100005,600464.9472417445
8856960260,323330.7074221368
1828001220,623025.4587127097
3066400710,646554.8047746897
624110610,881885.662039515
4040800260,413617.09471196675
5019500215,504689.5587007244
2481630180,1312001.551497219
7203170190,680643.3574667468
510001280,860739.7657209132
9430110120,692419.971940714
1565950030,332640.1922767734
9828202255,734788.272508163
3878900270,407852.86908157443
8091600080,213554.45563486312
1112000035,348301.3809889524
2228900270,301602.53546310327
6648701740,292156.6450748862
1245003740,645872.7355547673
2174503441,525184.9356500335
7708250010,321878.10262679
6072300110,571402.1276794104
2329800140,244763.12589845812
1494300040,516368.99052343046
3832050130,274798.1215583698
7203100730,925857.6127940759
7199330170,507574.9099529671
7785000220,735748.9562732851
1250201175,385235.5181357669
4054500180,1044276.1212236998
7905200061,435228.84715553746
3751604895,198776.53959579827
5220300140,282269.9802201592
3323059027,325518.72909139364
8651611980,882608.8764683313
8673400190,568234.4793105798
1668500100,862954.5440666642
1023059365,528917.5841913907
3308030060,327296.3253066267
4232400860,1064581.9842389615
2144800615,237225.52561684704
1568100920,1113928.7532748897
9406510040,508046.1312076227
2923049421,332781.2599457709
1051000040,1410693.3790072398
2077700042,651154.2350033133
9423800030,275687.6708088509
9818700455,635602.8323820637
7133300675,341171.3517703655
4113800550,600711.3088793437
5553300375,1434126.93867192
2025701530,284212.3156635136
7942601155,444858.63248556614
7524300020,262987.1417364601
2520069100,305293.4700949766
5412300410,230429.6191735724
7504110760,727369.5290770443
2594200350,357694.2984536451
2722059013,243074.33655484449
8078430480,550385.1369605552
1423069162,495880.9619939401
8856001090,170379.9683582015
7000100631,836890.6362944022
4222200280,237929.98091611403
7971300050,651331.0378401199
2009001600,225687.33918272596
6619910140,585360.1626945992
2877100985,525785.3408894846
1196000007,361872.759599735
1330850130,736827.778147873
6664900410,264631.2867794631
1231001110,340934.9489002917
9235900030,280658.82714326587
9407101840,304347.9385166989
9523103001,452982.1779605786
2149800278,406679.5257154335
7234601198,702303.7284646014
9476700035,364425.21867676644
9297301065,783129.0046133583
518500700,721366.8106197935
7843500090,315517.5566259229
6056110780,253442.7501326336
2345700260,352606.86988118524
3509600070,240487.78368272964
1431700280,356836.530004359
1623049174,275725.9865305266
3024089049,362822.2550848383
7853340450,392875.4241776971
7732410360,773360.7436698875
1446800995,304263.4708072282
2946000285,223988.65490263328
425079100,436347.5863710246
3876313040,446824.02420728747
1762600260,955342.9127805617
1925069121,832643.5121225271
7443000480,911306.776770162
7820000015,337273.08366700367
4027701253,491100.67089706927
2826049165,391895.72522610286
5426300060,739677.3915150586
1278000210,147042.17082722698
923000270,339639.2949904154
7657600005,243945.95681367346
3024079057,431581.4263162126
3276180020,298908.06813193916
7304300760,300313.6105826635
3908100020,505514.4762396108
8835400805,693120.8985975224
4051150070,211973.5411018558
3904930530,447769.96105341293
6163900971,346265.5332175736
7942600310,457687.92679167393
4365700330,235574.9321432747
423059207,284309.4143008378
3992700265,362045.77167483274
7177300090,484934.5962169282
2540820010,606818.9130359335
5700002510,1022356.2613123666
5201000030,563399.2810623515
7631800015,1576301.4439094604
2922702965,667248.4700830764
1525059198,881630.8144257031
1245003160,707233.6847562729
3810000455,314102.7536172525
7855600080,652727.1349437557
5701500030,1233436.941846586
7504020400,599678.4657757278
1402600570,315416.0760140635
7575610760,261755.3118869079
8731990370,356675.39071639057
5021900090,838163.1620690668
290000075,412747.3250908011
2841500010,505092.10669735906
3955900830,424932.4273588381
7852110140,547968.3853020498
1311400350,260987.6782062361
7773800015,517710.64076104766
4123400320,496373.71297533123
2725069157,874427.9107015487
666000143,769370.6719283538
5101408678,523516.58918371407
6371000026,370940.7465636382
2024059084,596995.4143128033
7283900036,326489.7796938746
8881900230,805938.6709430023
3959400135,308435.84178502456
7696610270,228925.87782903799
1689400150,801182.4845003015
5103900015,401225.8436836085
1441000350,464781.7451803619
5101408735,328737.3874448845
3126059027,2061405.2563810784
2320069014,484579.62886908726
9541600015,631517.1181887905
8682320420,722854.0178706547
1562200090,611997.6283067012
3395070980,499840.9492492766
7349600230,256396.88356894098
522049122,278862.158119212
869700060,289216.46151793585
811000055,1164635.271230232
1221059176,399158.7962532347
1523059103,445392.2812359846
2025760210,797695.5317570101
9218400088,325114.38568744273
8682292020,431743.53904766927
2623089135,444007.8429034379
3758900259,1331854.653322805
524069049,577837.7083828296
3121500150,872401.8561423939
5581400080,808361.1854800545
8087800020,467624.8440814
4070700290,716368.157166279
3296000170,617074.8647647564
9238500040,564675.1929921994
2744600040,336324.9050953831
6813600380,617614.9363403105
6140100150,445858.6784297358
2201500555,463767.74776044535
2600110250,652691.6602600833
4337000275,148093.32592086887
1186000150,576397.4088525684
1972201963,506140.70501890016
1105000745,339353.6965727735
2887700560,609537.5707227567
4039700080,727493.7188850056
522049104,293790.48092805996
4202400078,248866.46019305795
7520000695,216632.46903621993
7714000310,388565.3999074003
4319200060,609817.4108106691
8624700015,592651.2524867991
5104520610,304740.5881221372
2354300845,284090.03407791216
3824100291,492111.2129831096
6151800612,242827.10409145686
5454200080,1028094.1505114308
6413600290,346498.83628449234
2131200065,335419.92756820674
1459920010,262183.8755163202
50300090,389406.0217758508
2326300090,593678.6129960828
7714000070,390045.2889647979
3630180500,1022878.3650658713
1727850340,1009923.553967916
8691430330,1012159.4945148766
2310030390,243293.7115674178
5561400610,489273.18070828135
7010701016,509438.44924556854
7883605915,227648.7315806812
1282300995,370365.2103604179
4040700310,457367.8251943227
3353400435,236853.95055054268
2143701015,502448.4471538493
255450020,369822.296528772
1020069017,339864.7795212564
4038200120,496747.2269097008
9284801100,259099.3321643909
1965200075,610719.0747081619
847100047,569723.9433285253
4038700720,472486.48241181445
6815100085,743034.0084130949
2508000020,345583.23175175546
255520180,775454.972806277
6822100750,535104.2002093073
869700050,302202.3832315399
1775801405,548444.0793296804
6600400090,211266.78001069272
7202330270,440147.6021994799
1683400165,957945.1411395563
2625069070,1031029.0680169641
7625702440,439177.59004419856
3388000640,227527.7636529348
1899400365,266571.17694853054
6899990200,736157.8007141956
5569700020,938841.6105684877
986000045,308053.19684021024
3293700221,327486.9177833568
3764800250,354339.01098357834
2291400566,380176.4609919485
4219401236,1409479.8290783844
4239400840,156308.5260510175
7211400990,202532.04270065544
7696500280,179803.91084969544
7215721070,506358.86227468547
3204850140,364808.8475771373
4322200220,563588.488989997
2566300100,1010225.7089114102
1944900090,434487.59951768926
6648500390,303702.2865444646
7385300020,738511.5074347061
1704900135,314188.48702604667
2877100655,715245.5371148267
2726079098,541695.4893383078
7625703800,462500.442047883
318300040,515327.5376555126
7922800190,488946.21980277734
2023049361,201316.55894566662
8946400210,478206.1390535654
6071600450,538488.7217903647
4343800100,409124.2612170279
1443300140,401638.18853796873
1024039001,850563.0353830446
2767704860,562688.4415747592
7234600851,663055.9040781957
644200065,834376.0582220413
7784400035,681260.3615031587
3826000560,243910.5724200876
9272202260,521577.2662514954
263000253,399864.5526714648
3621059043,576823.0173988683
240000130,513689.82370303705
1352300120,227359.72130269726
7849200861,294684.8655317327
2487700130,497196.12799981603
1796100140,324498.56857529446
7234601221,516951.95233928825
8651710190,444827.232182754
2916200091,604276.8002547194
1232000915,526876.3431184322
1545801970,256183.2088038742
3211200420,322906.58861376473
7686204675,187212.23491156165
3141600210,211638.4879336696
3959401284,471089.6080943455
2113700825,245640.87390057094
3876000710,404454.7881370664
522069022,504488.96490903856
3214200070,392990.6070734888
1221039156,284784.8104516758
259600790,420491.98604736995
785000040,499318.35085137794
8138870470,498008.746764956
2596300035,318639.2183721098
540100057,1398775.7697457587
3073500045,484734.4343235903
5363200266,442583.43999329174
8682261650,539426.0277352788
3224510080,885586.926420774
3211270160,444182.1413935297
9269200520,180202.04183742523
293810190,472807.7967993284
4197400043,324390.1083776994
3026079031,391446.2745304699
5332200405,946485.9538095635
2473411210,323280.02147259534
9268200315,495034.62360885966
8123500050,613409.0185872501
3221069091,545358.2485879433
2485000165,611533.5421243096
4058800215,459743.5841999772
1926059039,754187.0138505225
2533300680,919852.5058607608
3343903640,294060.2433994396
5700003705,1729539.6628298156
2023049372,393007.58567576023
4058800830,608068.5642873076
3333002302,404471.22531451465
2944500340,284771.00812655606
1982200790,534864.7510860682
8929000270,472136.79819232476
8122101440,289009.3320888972
7525530470,766258.8066950347
9332800020,690777.0129012545
3878900525,227328.91404434014
5420300210,263501.2991477161
9232900165,349663.3414312876
6414100026,417082.7921257785
3013300660,747237.0957518583
7954300120,578873.2485045651
1081200360,324979.3706698541
2877102345,508303.3375697664
2202500255,457191.13216684957
7984400050,233730.7808315644
9558020380,453925.8214096195
7812801850,221169.02054400035
8944460020,367931.96784643235
2306400040,551365.9708846152
8649400410,416319.85054254485
7889602020,237976.71140344167
2041000025,488690.1836068386
871001484,594753.1495595896
2767602141,610548.5922715861
3630180470,806064.1516340047
2769602140,481616.6734179686
2473250280,339441.34422583855
5422560660,458363.5382054607
3756600240,347476.9615063138
8651600160,821729.2254012334
7202300540,840890.8937130588
8961950250,466661.13936291414
3303000130,451057.89686823334
798000062,278140.6107824984
1695900150,774333.5980130808
1604730150,533117.0527752007
4136930310,361670.8660575817
8835401250,1297695.0826827006
8665900328,394139.5813639032
9262800255,315572.24764635373
1853080570,826171.7404860457
5556300114,714702.9355697124
9517200290,453225.3789731614
4037200295,481792.6978764183
7417100123,411726.55025037535
2620069077,191920.1268137576
7922720040,659928.2762491197
558100090,518970.2801096262
257000037,263489.65835438354
3319500385,406979.489695467
9297301520,315583.59041274426
3580900090,350071.1940691119
1321039076,183433.1276640458
7227801581,308776.6354614189
9407001620,312786.25748249015
2130400150,342338.0247196993
2312400200,257849.1487092233
4046700210,341627.9907685264
1193000480,894566.8739717131
1492800296,595470.0614879592
3013300017,376771.50745743705
3630240140,595084.3588874754
1049010390,335052.69965352374
9320900420,153550.1475516613
4315700060,394413.24725033337
2591010290,310223.60516706045
323089085,608696.07632585
6600400270,216013.25888688196
2919701105,493572.49548898014
7202360670,882869.5834838072
8927600100,742086.2157388141
3211700045,601993.960539023
4027701326,493008.2138771312
1601600195,277504.8154406016
7853280350,755368.7190922917
3629970130,721789.0116442698
7203120020,801964.352608102
9542900190,356306.9715549986
8035350120,522870.39342554053
1238501184,905327.6487040067
251200240,463890.44703565177
8945300200,196117.73081171114
2162000160,1118425.5821825159
5466310060,201122.81724688513
1239400064,867228.0262603343
5205000020,327820.96669995686
1720800305,630435.556492618
7280300375,568745.7915264438
2095800400,457586.0675544958
7852010950,546759.5224526464
1428001160,564879.3849706084
9528104910,693022.9659353215
8644210470,791874.0341240999
7923300310,495927.1411599135
254000100,609954.4056697865
1931300688,501453.26906174124
7007700030,465497.0112852229
422049178,238949.59685692887
422069067,439453.0099998219
2923049393,396278.8310471065
930000305,439335.66598509
2461900448,466788.5697248245
2610100020,306340.55099813844
2895550050,255574.89237094735
7701700040,287290.00156316353
2460900020,453303.94113059324
9827700105,577022.8021646595
1005000240,320386.5960149658
7200001254,531513.4529324083
866400040,502917.53566447296
305000170,650555.2734884708
2260800110,870009.8131601717
3442000127,668174.0472522845
5253300437,442513.7861460274
7576700150,937009.1741396877
5469501410,519422.3549486633
5104531120,621995.237554782
723049434,340414.6244783672
622069006,1255240.9622912991
2517101200,311935.79918905714
8159620160,245002.9785989504
5561300640,422580.7244601237
3317010130,223965.33402716272
4364200250,412627.1194079777
8732300060,731802.6186737175
5603700025,792963.8636142325
3585900190,792231.5716469274
3996900575,270137.8378009091
8731801260,230405.44969818497
3810000860,322125.29750722717
5700003585,2189047.30288086
6332000050,498548.449207072
9286100250,443580.9384713164
9471201110,862112.8778119364
9290800050,558002.3539690392
7300200400,620923.4430965674
526069024,878337.6007382935
1454600156,774266.934447105
3904980360,513292.66988354846
2626119062,292529.53428038064
8651730290,448886.29671632237
7611200195,659818.5275680351
1919800260,529114.4606935434
6632900354,298606.81804801844
3972900195,316571.52962597157
5151600170,279344.14916092996
7016000440,481286.9797344741
871000435,743734.465325964
9578060540,515113.16180815414
2332700060,926875.1041949095
766000240,273801.72305412526
4363700200,308935.24981508317
7100000250,338286.9520549186
2781250560,202212.026011268
2781250100,355071.45079337305
5419800220,251741.59187374052
7147600245,257154.45574084495
2926069083,918984.2157865174
6189200125,863177.7947690671
9542830160,294312.49412202334
5152200020,276980.8656670588
9412900045,468283.56018583284
6600410480,207106.3264134488
6979970080,577812.21657203
5636010280,262311.03237881337
1732801300,870026.0655584073
5561401530,524008.5036283022
9578500510,349686.7785696336
7304300906,328668.1185600386
1223089077,562351.4450984843
721049207,281579.031381675
8691330310,831014.5853748842
1523069204,448448.40640867356
3188100105,608049.366317595
6608500290,433478.74177103204
2891400410,354937.168177886
7663700551,305422.2647561197
5413200140,257880.8053856749
425069139,600958.7782549777
6713700155,368894.75349466363
2767603505,495258.9588639366
7789000080,253187.23379714496
9211500620,212411.7954687886
3750604417,196525.3895730568
7922800320,498470.5298313842
1471620240,349155.92473203334
2222059052,368524.67489758105
9551200270,972565.0143468092
2767603160,554013.679270518
9406710060,387266.9266698537
8929000250,374245.9403145137
5538300120,434346.6306167384
2223069120,457058.8648749691
1652500060,1547467.9733690969
8564500240,422379.52173830464
3629700120,652563.6328997066
3943600070,404096.02913000964
4171200025,295085.46941518603
2425049063,2815381.577077262
9828701650,404271.48658348696
3581000340,356875.9730877405
8100900015,365873.2699560234
2125059161,1042837.0713395145
304000380,200699.47044686315
8146200070,1453537.0412625486
686530170,563924.287117996
2917200645,436694.78415728745
9547200530,804390.4191353665
2122059199,407178.9782787198
1150000740,621781.9293159415
5706200060,338516.80560622114
9265410010,240281.26513666904
4083800555,511085.41052986315
6152900332,354869.85319622874
2520900301,240676.46492163988
9828200790,493584.74533982074
1657530180,284505.20080121193
7471900045,239660.51827753792
9828200460,397552.43042365083
1775900140,424244.3252107329
6139800430,467725.63507552317
7214400005,494046.0912756056
5332200026,522455.83148271043
9510970300,809931.1946776789
2540830020,423267.71132683614
3392100140,193143.91034913383
1326069191,367327.6714882224
2125059112,1364237.2739924595
859000022,335773.0373457099
8854100350,641075.1023816944
121059007,251624.41962389316
7977201707,500125.6430445589
3859900060,2601427.247014298
8815400735,720053.8645704314
705700530,336213.9592874525
6600780130,363372.471091298
6378500105,397523.6677666049
8143000310,448819.7474100007
2877102330,716904.9433574406
3526039074,663086.1006890899
2115510300,237157.6618698099
3024059014,1493757.5420224294
2141330360,608560.3450762938
546000400,502450.1636046101
2071500011,422358.6649872463
7972000240,239554.80432386277
7016200460,441091.8546701762
6204200180,445411.3404993266
1552100135,988329.7120425842
88000173,386170.36471335316
2581900235,819900.6828983461
9211500560,220223.3856610041
621069218,424263.63687115506
1321970240,293119.183737313
798000630,294457.86078171665
421000285,261537.8152858201
2824600180,926685.5368376418
3832051140,305615.0053644791
1237500105,725661.9808211607
8802400906,249846.1328547989
3166900270,388099.5131104875
3682000060,357909.7177912628
5469700020,264377.10719642346
